Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Libya,Potatoes,1999,249910,56,2269.75,20.27
Libya,Potatoes,1999,249910,56,2269.75,21.08
Libya,Potatoes,2000,200000,56,3277.13,19.59
Libya,Potatoes,2000,200000,56,3277.13,20.37
Libya,Potatoes,2001,195000,56,4284.5,20.09
Libya,Potatoes,2001,195000,56,4284.5,21.1
Libya,Potatoes,2002,195000,56,5291.88,19.96
Libya,Potatoes,2002,195000,56,5291.88,20.73
Libya,Potatoes,2004,195000,56,7306.63,19.76
Libya,Potatoes,2004,195000,56,7306.63,20.46
Libya,Potatoes,2005,157629,56,8314,19.48
Libya,Potatoes,2005,157629,56,8314,20.28
Libya,Potatoes,2006,195440,56,4847,19.48
Libya,Potatoes,2006,195440,56,4847,20.64
Libya,Potatoes,2007,193333,56,3170,19.87
Libya,Potatoes,2007,193333,56,3170,20.68
Libya,Potatoes,2008,193333,56,3824,20.17
Libya,Potatoes,2008,193333,56,3824,20.61
Libya,Potatoes,2009,194380,56,6046,19.93
Libya,Potatoes,2009,194380,56,6046,20.54
Libya,Potatoes,2010,193849,56,3548,20.51
Libya,Potatoes,2010,193849,56,3548,21.17
Libya,Potatoes,2011,189247,56,3548,19.44
Libya,Potatoes,2011,189247,56,3548,20.29
Libya,Potatoes,2012,189474,56,3548,20.01
Libya,Potatoes,2012,189474,56,3548,20.81
Libya,Potatoes,2013,196667,56,3548,19.93
Libya,Potatoes,2013,196667,56,3548,20.78
Lithuania,Potatoes,1992,94916,656,1380,7.04
Lithuania,Potatoes,1993,145414,656,936,5.79
Lithuania,Potatoes,1994,94112,656,713,6.3
Lithuania,Potatoes,1995,127992,656,737,6.68
Lithuania,Potatoes,1996,163152,656,979,5.09
Lithuania,Potatoes,1997,150974,656,928,6.29
Lithuania,Potatoes,1998,135771,656,812,6.27
Lithuania,Potatoes,1999,141049,656,695,7.31
Lithuania,Potatoes,2000,163916,656,688.06,7.69
Lithuania,Potatoes,2001,102868,656,726.09,6.75
Lithuania,Potatoes,2002,154365,656,792.6,7.26
Lithuania,Potatoes,2004,128802,656,1023.6,6.43
Lithuania,Potatoes,2005,120987,656,1048.5,6.5
Lithuania,Potatoes,2006,79083,656,1197,6.98
Lithuania,Potatoes,2007,109110,656,2722.82,7.44
Lithuania,Potatoes,2008,148017,656,2722.55,7.84
Lithuania,Potatoes,2009,142167,656,2748.8,6.7
Lithuania,Potatoes,2010,130301,656,1803.77,6.14
Lithuania,Potatoes,2011,155889,656,2062.34,7.32
Lithuania,Potatoes,2012,170776,656,2559.9,6.31
Lithuania,Potatoes,2013,148606,656,2515.69,7.42
Madagascar,Potatoes,1990,69744,1513,128.41,19.62
Madagascar,Potatoes,1991,55983,1513,131,19.79
Madagascar,Potatoes,1992,56560,1513,101.06,19.76
Madagascar,Potatoes,1993,56429,1513,109.41,19.95
Madagascar,Potatoes,1994,58442,1513,76.15,19.96
Madagascar,Potatoes,1995,56853,1513,73.08,19.96
Madagascar,Potatoes,1996,57166,1513,152.01,19.71
Madagascar,Potatoes,1997,57377,1513,139.89,19.97
Madagascar,Potatoes,1998,57377,1513,88.26,20.11
Madagascar,Potatoes,1999,59388,1513,49.52,19.82
Madagascar,Potatoes,2000,58269,1513,130.46,19.65
Madagascar,Potatoes,2001,59661,1513,87.59,20.12
Madagascar,Potatoes,2002,59621,1513,240.84,20.14
Madagascar,Potatoes,2004,56139,1513,68.01,19.87
Madagascar,Potatoes,2005,58561,1513,114.51,20.05
Madagascar,Potatoes,2006,58565,1513,109.39,20.09
Madagascar,Potatoes,2007,59881,1513,93.88,20.02
Madagascar,Potatoes,2008,59912,1513,112.11,19.79
Madagascar,Potatoes,2009,59915,1513,143.9,20.13
Madagascar,Potatoes,2010,58940,1513,241.89,20.31
Madagascar,Potatoes,2011,58963,1513,310.36,20.33
Madagascar,Potatoes,2012,59267,1513,377.71,19.78
Madagascar,Potatoes,2013,59375,1513,507.94,19.34
Malawi,Potatoes,1990,102044,1181,173.19,20.86
Malawi,Potatoes,1991,66730,1181,173.19,20.4
Malawi,Potatoes,1992,135970,1181,173.19,20.89
Malawi,Potatoes,1993,90947,1181,173.19,20.43
Malawi,Potatoes,1994,85376,1181,173.19,20.59
Malawi,Potatoes,1995,58002,1181,173.19,20.86
Malawi,Potatoes,1996,90293,1181,173.19,20.47
Malawi,Potatoes,1997,95765,1181,173.19,20.62
Malawi,Potatoes,1998,104774,1181,131.59,20.92
Malawi,Potatoes,1999,112207,1181,123.64,20.26
Malawi,Potatoes,2000,114561,1181,220.22,20.22
Malawi,Potatoes,2001,135370,1181,177.24,20.59
Malawi,Potatoes,2002,126773,1181,134.25,20.76
Malawi,Potatoes,2004,120873,1181,48.28,20.44
Malawi,Potatoes,2005,90371,1181,295.51,21.37
Malawi,Potatoes,2006,133445,1181,202.35,20.63
Malawi,Potatoes,2007,151922,1181,524.46,20.67
Malawi,Potatoes,2008,146009,1181,624.52,20.42
Malawi,Potatoes,2009,161923,1181,736.25,20.68
Malawi,Potatoes,2010,160600,1181,584.12,21.34
Malawi,Potatoes,2011,159930,1181,553.57,20.92
Malawi,Potatoes,2012,172009,1181,775.83,20.42
Malawi,Potatoes,2013,175414,1181,1500.27,19.68
Mali,Potatoes,1990,180000,282,95.7,27.61
Mali,Potatoes,1991,175000,282,54.63,27.58
Mali,Potatoes,1992,178057,282,35.42,27.2
Mali,Potatoes,1993,180000,282,33.19,27.55
Mali,Potatoes,1994,181975,282,30.96,27.05
Mali,Potatoes,1995,182175,282,28.73,27.25
Mali,Potatoes,1996,182682,282,26.51,27.64
Mali,Potatoes,1997,183335,282,24.28,27.38
Mali,Potatoes,1998,183333,282,22.05,28.08
Mali,Potatoes,1999,186268,282,19.82,27.26
Mali,Potatoes,2000,187278,282,17.59,27.51
Mali,Potatoes,2001,185714,282,15.36,27.79
Mali,Potatoes,2002,180217,282,13.13,28.18
Mali,Potatoes,2004,163954,282,8.67,28.07
Mali,Potatoes,2005,194956,282,14.84,28.13
Mali,Potatoes,2006,238984,282,11.87,27.62
Mali,Potatoes,2007,240551,282,7.72,27.94
Mali,Potatoes,2008,239915,282,9.99,27.62
Mali,Potatoes,2009,237913,282,4.12,27.89
Mali,Potatoes,2010,220473,282,3.84,28.18
Mali,Potatoes,2011,204721,282,3.25,27.79
Mali,Potatoes,2012,198983,282,1.52,27.39
Mali,Potatoes,2013,193555,282,1.52,28.53
Mauritania,Potatoes,1990,54628,92,39.09,27.67
Mauritania,Potatoes,1991,46591,92,39.09,27.38
Mauritania,Potatoes,1992,50000,92,39.09,27.52
Mauritania,Potatoes,1993,40000,92,39.09,27.37
Mauritania,Potatoes,1994,50000,92,39.09,27.24
Mauritania,Potatoes,1995,47809,92,39.09,27.7
Mauritania,Potatoes,1996,47985,92,39.09,27.93
Mauritania,Potatoes,1997,50000,92,39.09,28.28
Mauritania,Potatoes,1998,48000,92,39.09,28.52
Mauritania,Potatoes,1999,46667,92,39.09,27.23
Mauritania,Potatoes,2000,50000,92,39.09,27.66
Mauritania,Potatoes,2001,51429,92,39.09,28.28
Mauritania,Potatoes,2002,51282,92,3.2,27.84
Mauritania,Potatoes,2004,51778,92,702.5,27.81
Mauritania,Potatoes,2005,51163,92,1.1,28.14
Mauritania,Potatoes,2006,52752,92,1.7,27.82
Mauritania,Potatoes,2007,53231,92,9.8,27.88
Mauritania,Potatoes,2008,53810,92,17.22,28.14
Mauritania,Potatoes,2009,54030,92,4.29,27.57
Mauritania,Potatoes,2010,51163,92,67.59,28.7
Mauritania,Potatoes,2011,55446,92,13.35,27.87
Mauritania,Potatoes,2012,57143,92,26.41,27.77
Mauritania,Potatoes,2013,62857,92,26.41,28.24
Mauritius,Potatoes,1990,181098,2041,889,23.84
Mauritius,Potatoes,1991,197419,2041,788.43,24.14
Mauritius,Potatoes,1992,192134,2041,687.86,23.81
Mauritius,Potatoes,1993,200875,2041,587.29,23.91
Mauritius,Potatoes,1994,175716,2041,486.72,24.17
Mauritius,Potatoes,1995,198460,2041,493.82,24.02
Mauritius,Potatoes,1996,195930,2041,517.61,23.89
Mauritius,Potatoes,1997,215755,2041,544.55,24.1
Mauritius,Potatoes,1998,176048,2041,536.45,24.41
Mauritius,Potatoes,1999,239781,2041,501.85,24.11
Mauritius,Potatoes,2000,222556,2041,535.66,24
Mauritius,Potatoes,2001,209884,2041,603.16,24.49
Mauritius,Potatoes,2002,220116,2041,606.85,24.4
Mauritius,Potatoes,2004,185272,2041,697.91,24.25
Mauritius,Potatoes,2005,213306,2041,698.23,24.16
Mauritius,Potatoes,2006,238105,2041,623.96,24.32
Mauritius,Potatoes,2007,251918,2041,644.12,24.28
Mauritius,Potatoes,2008,229444,2041,781.32,24.19
Mauritius,Potatoes,2009,231096,2041,749.41,24.58
Mauritius,Potatoes,2010,203649,2041,731.46,24.67
Mauritius,Potatoes,2011,213264,2041,685.98,24.52
Mauritius,Potatoes,2012,233356,2041,636.91,24.37
Mauritius,Potatoes,2013,236026,2041,671.77,24.31
Mexico,Potatoes,1990,158256,758,34468.93,16
Mexico,Potatoes,1990,158256,758,34468.93,21.46
Mexico,Potatoes,1990,158256,758,34468.93,24.79
Mexico,Potatoes,1990,158256,758,34468.93,19.63
Mexico,Potatoes,1990,158256,758,34468.93,22.63
Mexico,Potatoes,1990,158256,758,34468.93,19.27
Mexico,Potatoes,1990,158256,758,34468.93,16.69
Mexico,Potatoes,1990,158256,758,34468.93,21.46
Mexico,Potatoes,1991,162351,758,34468.93,16.42
Mexico,Potatoes,1991,162351,758,34468.93,21.2
Mexico,Potatoes,1991,162351,758,34468.93,24.46
Mexico,Potatoes,1991,162351,758,34468.93,19.36
Mexico,Potatoes,1991,162351,758,34468.93,22.5
Mexico,Potatoes,1991,162351,758,34468.93,19.69
Mexico,Potatoes,1991,162351,758,34468.93,16.13
Mexico,Potatoes,1991,162351,758,34468.93,21.2
Mexico,Potatoes,1992,168178,758,34468.93,15.71
Mexico,Potatoes,1992,168178,758,34468.93,21
Mexico,Potatoes,1992,168178,758,34468.93,24.87
Mexico,Potatoes,1992,168178,758,34468.93,19.97
Mexico,Potatoes,1992,168178,758,34468.93,21.92
Mexico,Potatoes,1992,168178,758,34468.93,19.14
Mexico,Potatoes,1992,168178,758,34468.93,17.33
Mexico,Potatoes,1992,168178,758,34468.93,21
Mexico,Potatoes,1993,168931,758,34468.93,16.23
Mexico,Potatoes,1993,168931,758,34468.93,21.04
Mexico,Potatoes,1993,168931,758,34468.93,24.75
Mexico,Potatoes,1993,168931,758,34468.93,19.73
Mexico,Potatoes,1993,168931,758,34468.93,22.11
Mexico,Potatoes,1993,168931,758,34468.93,19.56
Mexico,Potatoes,1993,168931,758,34468.93,16.86
Mexico,Potatoes,1993,168931,758,34468.93,21.04
Mexico,Potatoes,1994,190845,758,34468.93,16.42
Mexico,Potatoes,1994,190845,758,34468.93,21.46
Mexico,Potatoes,1994,190845,758,34468.93,25.05
Mexico,Potatoes,1994,190845,758,34468.93,19.73
Mexico,Potatoes,1994,190845,758,34468.93,22.83
Mexico,Potatoes,1994,190845,758,34468.93,19.79
Mexico,Potatoes,1994,190845,758,34468.93,16.45
Mexico,Potatoes,1994,190845,758,34468.93,21.46
Mexico,Potatoes,1995,199803,758,34468.93,16.68
Mexico,Potatoes,1995,199803,758,34468.93,21.5
Mexico,Potatoes,1995,199803,758,34468.93,25.01
Mexico,Potatoes,1995,199803,758,34468.93,20.39
Mexico,Potatoes,1995,199803,758,34468.93,22.79
Mexico,Potatoes,1995,199803,758,34468.93,19.87
Mexico,Potatoes,1995,199803,758,34468.93,16.85
Mexico,Potatoes,1995,199803,758,34468.93,21.5
Mexico,Potatoes,1996,204570,758,34468.93,16.08
Mexico,Potatoes,1996,204570,758,34468.93,21.08
Mexico,Potatoes,1996,204570,758,34468.93,25.06
Mexico,Potatoes,1996,204570,758,34468.93,20.79
Mexico,Potatoes,1996,204570,758,34468.93,22.91
Mexico,Potatoes,1996,204570,758,34468.93,19.27
Mexico,Potatoes,1996,204570,758,34468.93,17.2
Mexico,Potatoes,1996,204570,758,34468.93,21.08
Mexico,Potatoes,1997,208520,758,34468.93,16.25
Mexico,Potatoes,1997,208520,758,34468.93,20.99
Mexico,Potatoes,1997,208520,758,34468.93,25.21
Mexico,Potatoes,1997,208520,758,34468.93,20.35
Mexico,Potatoes,1997,208520,758,34468.93,21.9
Mexico,Potatoes,1997,208520,758,34468.93,19.65
Mexico,Potatoes,1997,208520,758,34468.93,17.46
Mexico,Potatoes,1997,208520,758,34468.93,20.99
Mexico,Potatoes,1998,204955,758,34468.93,17.07
Mexico,Potatoes,1998,204955,758,34468.93,21.38
Mexico,Potatoes,1998,204955,758,34468.93,25.14
Mexico,Potatoes,1998,204955,758,34468.93,19.08
Mexico,Potatoes,1998,204955,758,34468.93,23.61
Mexico,Potatoes,1998,204955,758,34468.93,20.31
Mexico,Potatoes,1998,204955,758,34468.93,16.21
Mexico,Potatoes,1998,204955,758,34468.93,21.38
Mexico,Potatoes,1999,223519,758,34468.93,16.09
Mexico,Potatoes,1999,223519,758,34468.93,20.86
Mexico,Potatoes,1999,223519,758,34468.93,25.03
Mexico,Potatoes,1999,223519,758,34468.93,19.74
Mexico,Potatoes,1999,223519,758,34468.93,23.33
Mexico,Potatoes,1999,223519,758,34468.93,19.27
Mexico,Potatoes,1999,223519,758,34468.93,16.18
Mexico,Potatoes,1999,223519,758,34468.93,20.86
Mexico,Potatoes,2000,239420,758,34468.93,16.11
Mexico,Potatoes,2000,239420,758,34468.93,21.12
Mexico,Potatoes,2000,239420,758,34468.93,25.16
Mexico,Potatoes,2000,239420,758,34468.93,20.19
Mexico,Potatoes,2000,239420,758,34468.93,23.07
Mexico,Potatoes,2000,239420,758,34468.93,19.29
Mexico,Potatoes,2000,239420,758,34468.93,16.9
Mexico,Potatoes,2000,239420,758,34468.93,21.12
Mexico,Potatoes,2001,237799,758,31373.3,15.98
Mexico,Potatoes,2001,237799,758,31373.3,21.23
Mexico,Potatoes,2001,237799,758,31373.3,25.11
Mexico,Potatoes,2001,237799,758,31373.3,20.15
Mexico,Potatoes,2001,237799,758,31373.3,22.6
Mexico,Potatoes,2001,237799,758,31373.3,19.32
Mexico,Potatoes,2001,237799,758,31373.3,16.37
Mexico,Potatoes,2001,237799,758,31373.3,21.23
Mexico,Potatoes,2002,237558,758,16189.88,16.37
Mexico,Potatoes,2002,237558,758,16189.88,21.5
Mexico,Potatoes,2002,237558,758,16189.88,25.07
Mexico,Potatoes,2002,237558,758,16189.88,19.93
Mexico,Potatoes,2002,237558,758,16189.88,22.59
Mexico,Potatoes,2002,237558,758,16189.88,19.62
Mexico,Potatoes,2002,237558,758,16189.88,16.37
Mexico,Potatoes,2002,237558,758,16189.88,21.5
Mexico,Potatoes,2004,242399,758,26433.14,16.2
Mexico,Potatoes,2004,242399,758,26433.14,21.24
Mexico,Potatoes,2004,242399,758,26433.14,24.92
Mexico,Potatoes,2004,242399,758,26433.14,19.91
Mexico,Potatoes,2004,242399,758,26433.14,22.26
Mexico,Potatoes,2004,242399,758,26433.14,19.56
Mexico,Potatoes,2004,242399,758,26433.14,16.84
Mexico,Potatoes,2004,242399,758,26433.14,21.24
Mexico,Potatoes,2005,259662,758,51741.99,16.7
Mexico,Potatoes,2005,259662,758,51741.99,21.42
Mexico,Potatoes,2005,259662,758,51741.99,25.18
Mexico,Potatoes,2005,259662,758,51741.99,20.09
Mexico,Potatoes,2005,259662,758,51741.99,22.95
Mexico,Potatoes,2005,259662,758,51741.99,19.82
Mexico,Potatoes,2005,259662,758,51741.99,16.93
Mexico,Potatoes,2005,259662,758,51741.99,21.42
Mexico,Potatoes,2006,248610,758,50891.95,16.37
Mexico,Potatoes,2006,248610,758,50891.95,21.5
Mexico,Potatoes,2006,248610,758,50891.95,25.35
Mexico,Potatoes,2006,248610,758,50891.95,20.3
Mexico,Potatoes,2006,248610,758,50891.95,23.33
Mexico,Potatoes,2006,248610,758,50891.95,19.53
Mexico,Potatoes,2006,248610,758,50891.95,17.23
Mexico,Potatoes,2006,248610,758,50891.95,21.5
Mexico,Potatoes,2007,270565,758,64501.28,16.38
Mexico,Potatoes,2007,270565,758,64501.28,21.35
Mexico,Potatoes,2007,270565,758,64501.28,24.88
Mexico,Potatoes,2007,270565,758,64501.28,20.17
Mexico,Potatoes,2007,270565,758,64501.28,22.18
Mexico,Potatoes,2007,270565,758,64501.28,19.7
Mexico,Potatoes,2007,270565,758,64501.28,16.8
Mexico,Potatoes,2007,270565,758,64501.28,21.35
Mexico,Potatoes,2008,277258,758,61732.11,16.22
Mexico,Potatoes,2008,277258,758,61732.11,21.02
Mexico,Potatoes,2008,277258,758,61732.11,25.22
Mexico,Potatoes,2008,277258,758,61732.11,20.41
Mexico,Potatoes,2008,277258,758,61732.11,22.68
Mexico,Potatoes,2008,277258,758,61732.11,19.45
Mexico,Potatoes,2008,277258,758,61732.11,17.21
Mexico,Potatoes,2008,277258,758,61732.11,21.02
Mexico,Potatoes,2009,277374,758,61690.08,16.65
Mexico,Potatoes,2009,277374,758,61690.08,21.76
Mexico,Potatoes,2009,277374,758,61690.08,25.72
Mexico,Potatoes,2009,277374,758,61690.08,20.32
Mexico,Potatoes,2009,277374,758,61690.08,23.23
Mexico,Potatoes,2009,277374,758,61690.08,19.81
Mexico,Potatoes,2009,277374,758,61690.08,17.03
Mexico,Potatoes,2009,277374,758,61690.08,21.76
Mexico,Potatoes,2010,277578,758,63402.29,15.87
Mexico,Potatoes,2010,277578,758,63402.29,20.9
Mexico,Potatoes,2010,277578,758,63402.29,25.04
Mexico,Potatoes,2010,277578,758,63402.29,19.62
Mexico,Potatoes,2010,277578,758,63402.29,21.99
Mexico,Potatoes,2010,277578,758,63402.29,19.38
Mexico,Potatoes,2010,277578,758,63402.29,16.19
Mexico,Potatoes,2010,277578,758,63402.29,20.9
Mexico,Potatoes,2011,262734,758,65961.1,16.64
Mexico,Potatoes,2011,262734,758,65961.1,21.55
Mexico,Potatoes,2011,262734,758,65961.1,25.28
Mexico,Potatoes,2011,262734,758,65961.1,19.52
Mexico,Potatoes,2011,262734,758,65961.1,23.55
Mexico,Potatoes,2011,262734,758,65961.1,19.83
Mexico,Potatoes,2011,262734,758,65961.1,16.26
Mexico,Potatoes,2011,262734,758,65961.1,21.55
Mexico,Potatoes,2012,268098,758,64512.22,16.43
Mexico,Potatoes,2012,268098,758,64512.22,21.52
Mexico,Potatoes,2012,268098,758,64512.22,25.5
Mexico,Potatoes,2012,268098,758,64512.22,20.61
Mexico,Potatoes,2012,268098,758,64512.22,23.5
Mexico,Potatoes,2012,268098,758,64512.22,19.71
Mexico,Potatoes,2012,268098,758,64512.22,17.2
Mexico,Potatoes,2012,268098,758,64512.22,21.52
Mexico,Potatoes,2013,267752,758,59920.18,17.34
Mexico,Potatoes,2013,267752,758,59920.18,22.19
Mexico,Potatoes,2013,267752,758,59920.18,25.36
Mexico,Potatoes,2013,267752,758,59920.18,21.86
Mexico,Potatoes,2013,267752,758,59920.18,24.19
Mexico,Potatoes,2013,267752,758,59920.18,20.45
Mexico,Potatoes,2013,267752,758,59920.18,17.18
Mexico,Potatoes,2013,267752,758,59920.18,22.19
Montenegro,Potatoes,2006,130448,241,0.55,10.56
Montenegro,Potatoes,2007,105037,241,0.55,11.59
Montenegro,Potatoes,2008,130981,241,0.55,11.62
Montenegro,Potatoes,2009,150977,241,0.55,11.46
Montenegro,Potatoes,2010,145964,241,66,11.25
Montenegro,Potatoes,2011,165000,241,75,11.25
Montenegro,Potatoes,2012,118033,241,71,11.53
Montenegro,Potatoes,2013,149004,241,82,12.87
Morocco,Potatoes,1990,171851,346,9364,18.17
Morocco,Potatoes,1990,171851,346,9364,18.29
Morocco,Potatoes,1991,171948,346,9771.14,17.25
Morocco,Potatoes,1991,171948,346,9771.14,17.47
Morocco,Potatoes,1992,151411,346,10178.29,17.38
Morocco,Potatoes,1992,151411,346,10178.29,17.56
Morocco,Potatoes,1993,156153,346,10585.43,16.94
Morocco,Potatoes,1993,156153,346,10585.43,17.11
Morocco,Potatoes,1994,176522,346,10992.57,17.88
Morocco,Potatoes,1994,176522,346,10992.57,17.98
Morocco,Potatoes,1995,166304,346,11399.71,18.56
Morocco,Potatoes,1995,166304,346,11399.71,18.72
Morocco,Potatoes,1996,190473,346,11806.86,17.75
Morocco,Potatoes,1996,190473,346,11806.86,17.97
Morocco,Potatoes,1997,178706,346,12214,18.31
Morocco,Potatoes,1997,178706,346,12214,18.65
Morocco,Potatoes,1998,190427,346,12621.14,18.21
Morocco,Potatoes,1998,190427,346,12621.14,18.24
Morocco,Potatoes,1999,183361,346,13028.29,17.68
Morocco,Potatoes,1999,183361,346,13028.29,17.88
Morocco,Potatoes,2000,180193,346,13435.43,18.16
Morocco,Potatoes,2000,180193,346,13435.43,18.14
Morocco,Potatoes,2001,187740,346,13842.57,18.73
Morocco,Potatoes,2001,187740,346,13842.57,18.56
Morocco,Potatoes,2002,231985,346,14249.71,18.25
Morocco,Potatoes,2002,231985,346,14249.71,18.19
Morocco,Potatoes,2004,241650,346,15064,18.07
Morocco,Potatoes,2004,241650,346,15064,18.21
Morocco,Potatoes,2005,238090,346,13966,18.18
Morocco,Potatoes,2005,238090,346,13966,18.15
Morocco,Potatoes,2006,263272,346,13697,18.38
Morocco,Potatoes,2006,263272,346,13697,18.51
Morocco,Potatoes,2007,247975,346,13697,17.93
Morocco,Potatoes,2007,247975,346,13697,17.99
Morocco,Potatoes,2008,244675,346,13697,17.8
Morocco,Potatoes,2008,244675,346,13697,17.96
Morocco,Potatoes,2009,195328,346,13697,18.56
Morocco,Potatoes,2009,195328,346,13697,18.73
Morocco,Potatoes,2010,283502,346,13697,18.83
Morocco,Potatoes,2010,283502,346,13697,18.87
Morocco,Potatoes,2011,297584,346,13697,18.53
Morocco,Potatoes,2011,297584,346,13697,18.59
Morocco,Potatoes,2012,279800,346,13697,18.24
Morocco,Potatoes,2012,279800,346,13697,18.2
Morocco,Potatoes,2013,363561,346,13697,18.79
Morocco,Potatoes,2013,363561,346,13697,18.62
Mozambique,Potatoes,1990,120710,1032,102.26,21.51
Mozambique,Potatoes,1991,124670,1032,102.26,21.77
Mozambique,Potatoes,1992,125440,1032,102.26,22.6
Mozambique,Potatoes,1993,126210,1032,102.26,22.04
Mozambique,Potatoes,1994,126980,1032,102.26,21.35
Mozambique,Potatoes,1995,127749,1032,72.19,21.89
Mozambique,Potatoes,1996,126820,1032,65.85,21.53
Mozambique,Potatoes,1997,123891,1032,60.63,21.54
Mozambique,Potatoes,1998,122951,1032,51.98,22.22
Mozambique,Potatoes,1999,125402,1032,43.34,22.19
Mozambique,Potatoes,2000,126562,1032,34.69,21.51
Mozambique,Potatoes,2001,127711,1032,26.05,21.94
Mozambique,Potatoes,2002,128843,1032,17.4,21.96
Mozambique,Potatoes,2004,129868,1032,572.99,21.89
Mozambique,Potatoes,2005,131341,1032,770.88,22.27
Mozambique,Potatoes,2006,132353,1032,891.54,21.68
Mozambique,Potatoes,2007,133333,1032,547.31,21.91
Mozambique,Potatoes,2008,140000,1032,890.47,21.76
Mozambique,Potatoes,2009,145000,1032,914.92,21.7
Mozambique,Potatoes,2010,142467,1032,1187.1,22.1
Mozambique,Potatoes,2011,142473,1032,766.93,21.69
Mozambique,Potatoes,2012,143961,1032,766.93,21.92
Mozambique,Potatoes,2013,135526,1032,766.93,21.37
Namibia,Potatoes,2000,125000,285,56,20.26
Namibia,Potatoes,2001,129032,285,56,20.37
Namibia,Potatoes,2002,130435,285,56,20.76
Namibia,Potatoes,2004,110579,285,56,21.01
Namibia,Potatoes,2005,113065,285,56,20.46
Namibia,Potatoes,2006,69796,285,56,19.42
Namibia,Potatoes,2007,127855,285,56,20.49
Namibia,Potatoes,2008,131969,285,56,20.18
Namibia,Potatoes,2009,130495,285,56,20.02
Namibia,Potatoes,2010,121175,285,56,20.62
Namibia,Potatoes,2011,119667,285,56,19.26
Namibia,Potatoes,2012,120805,285,56,20.11
Namibia,Potatoes,2013,120727,285,56,20.73
Nepal,Potatoes,1990,80601,1500,60.11,15.11
Nepal,Potatoes,1991,87569,1500,60.11,14.94
Nepal,Potatoes,1992,85916,1500,60.11,14.95
Nepal,Potatoes,1993,84268,1500,60.11,15.16
Nepal,Potatoes,1994,87539,1500,60.11,15.3
Nepal,Potatoes,1995,85926,1500,60.11,15.3
Nepal,Potatoes,1996,84750,1500,70.43,15.37
Nepal,Potatoes,1997,89820,1500,80.75,14.5
Nepal,Potatoes,1998,84664,1500,91.07,15.49
Nepal,Potatoes,1999,92599,1500,101.39,15.78
Nepal,Potatoes,2000,96436,1500,111.72,15.13
Nepal,Potatoes,2001,101824,1500,122.04,15.41
Nepal,Potatoes,2002,109018,1500,132.36,15.44
Nepal,Potatoes,2004,114898,1500,153,15.36
Nepal,Potatoes,2005,118458,1500,127.99,15.53
Nepal,Potatoes,2006,130896,1500,128.73,15.92
Nepal,Potatoes,2007,126568,1500,344.06,15.54
Nepal,Potatoes,2008,131100,1500,353.43,15.27
Nepal,Potatoes,2009,133263,1500,209.52,15.91
Nepal,Potatoes,2010,135841,1500,332.01,15.96
Nepal,Potatoes,2011,137352,1500,342.92,15.12
Nepal,Potatoes,2012,135837,1500,410.32,15.2
Nepal,Potatoes,2013,136408,1500,454.53,15.79
Netherlands,Potatoes,1990,401380,778,9729,10.63
